A,B,C,D,E,F,G,H,I,J,K,L,M
1.5349999999999417,-1.6083471295558502,-1.713234874473849,-0.47876919522643396,0.7094859383909875,1.6548151505024622,0.7907318857385269,1.6487022173189467,1.691513240826988,0.4540325395323658,-0.7122795530271343,-1.6551034750110567,-0.7902965195830913
1.5359999999999416,-1.6076348564935121,-1.7115798474810318,-0.47797889415272515,0.7094684410064234,1.6546625430121915,0.7907416267635524,1.6479899442566086,1.6898582138341707,0.45324223845865697,-0.7122620556425702,-1.654950867520786,-0.7903062606081168
1.5369999999999415,-1.6069226086495019,-1.7099249595535795,-0.4771885805010658,0.7094384140667884,1.6545432560309778,0.7907575120384537,1.6472776964125984,1.6882033259067184,0.4524519248069976,-0.7122320287029352,-1.6548315805395724,-0.7903221458830181
1.5379999999999414,-1.6062103908224785,-1.7082701794177786,-0.4763982475739896,0.7094108158322692,1.6544428182312043,0.7907802193589709,1.646565478585575,1.6865485457709175,0.4516615918799214,-0.712204430468416,-1.6547311427397988,-0.7903448532035353
1.5389999999999413,-1.6054981941029294,-1.70661548934775,-0.47560789353190147,0.7093982346358658,1.6543646338206976,0.7907972296558247,1.6458532818660259,1.684893855700889,0.4508712378378333,-0.7121918492720126,-1.6546529583292922,-0.7903618635003891
1.5399999999999412,-1.6047860041254374,-1.704960870852548,-0.4748175189774999,0.7093959884871575,1.6542970323818653,0.7908250477239549,1.6451410918885339,1.683239237205687,0.4500808632834317,-0.7121896031233043,-1.6545853568904598,-0.7903896815685193
1.540999999999941,-1.6040738183534067,-1.703306313229361,-0.4740271107852429,0.7093865968584486,1.6542442678649607,0.7908637622204078,1.6444289061165032,1.6815846795825,0.4492904550911747,-0.7121802114945954,-1.6545325923735552,-0.7904283960649722
1.541999999999941,-1.6033616470489158,-1.70165179657341,-0.4732366729527451,0.7093671085711523,1.6542169436221419,0.7908772522162416,1.6437167348120123,1.6799301629265488,0.4485000172586769,-0.7121607232072991,-1.6545052681307364,-0.790441886060806
1.5429999999999409,-1.6026494947467655,-1.6999972996900703,-0.4724462341450478,0.7093513449353658,1.6542016767265306,0.7908675307004851,1.643004582509862,1.6782756660432092,0.44770957845097964,-0.7121449595715126,-1.6544900012351251,-0.7904321645450495
1.5439999999999408,-1.6019373641535084,-1.698342807049204,-0.4716558059768802,0.7093190997580183,1.6542117174270254,0.7908608625084834,1.642292451916605,1.6766211734023428,0.44691915028281204,-0.7121127143941651,-1.65450004193562,-0.7904254963530478
1.5449999999999406,-1.60122526945564,-1.6966883035425815,-0.47086537959544783,0.7092829965198184,1.6542166793315238,0.7908644127626552,1.6415803572187364,1.6749666698957204,0.44612872390137964,-0.7120766111559652,-1.6545050038401183,-0.7904290466072196
1.5459999999999405,-1.600513212725732,-1.6950337999062768,-0.4700749555727203,0.7092423356471426,1.6542125132655752,0.7908505217745267,1.6408683004888285,1.6733121662594157,0.4453382998786521,-0.7120359502832894,-1.6545008377741697,-0.7904151556190911
1.5469999999999404,-1.5998011973491035,-1.6933793072052408,-0.46928454590112656,0.7092012899722261,1.654193571393924,0.7908412469950108,1.6401562851122,1.6716576735583797,0.44454789020705837,-0.7119949046083729,-1.6544818959025185,-0.7904058808395752
1.5479999999999403,-1.5990892206386775,-1.6917248444958959,-0.4684941390196842,0.7091660389758778,1.6541510081717727,0.7908456457735319,1.639444308401774,1.6700032108490348,0.443757483325616,-0.7119596536120246,-1.6544393326803672,-0.7904102796180963
1.5489999999999402,-1.5983772757066839,-1.690070428695164,-0.4677037270345408,0.7091377617618373,1.6541038675698285,0.7908482118815733,1.6387323634697804,1.668348795048303,0.4429670713404726,-0.7119313763979841,-1.654392192078423,-0.7904128457261377
1.54999999999994,-1.5976653505283624,-1.6884160664900822,-0.46691330318090124,0.7091290422978975,1.6540407046871073,0.7908753034558984,1.638020438291459,1.6666944328432212,0.44217664748683305,-0.7119226569340443,-1.6543290291957018,-0.7904399373004628
1.55099999999994,-1.5969534398052772,-1.6867617742898056,-0.4661228398252047,0.709100468094795,1.6539652208311755,0.7909258093460134,1.6373085275683736,1.6650401406429445,0.4413861841311365,-0.7118940827309418,-1.65425354533977,-0.7904904431905778
1.5519999999999399,-1.5962415609773999,-1.685107558510538,-0.46533230799847586,0.7090706496570636,1.6538901330317735,0.7910157263333785,1.6365966487404964,1.6633859248636769,0.44059565230440767,-0.7118642642932104,-1.654178457540368,-0.7905803601779429
1.5529999999999398,-1.5955297061598956,-1.6834534191889028,-0.4645416819406584,0.709054312723117,1.653810955068144,0.7911057052325309,1.6358847939229921,1.6617317855420417,0.43980502624659024,-0.7118479273592638,-1.6540992795767384,-0.7906703390770953
1.5539999999999397,-1.5948178652298273,-1.6817993516184755,-0.46375096505653146,0.7090402632863531,1.653751703774471,0.7911999285151553,1.6351729529929238,1.6600777179716144,0.4390143093624633,-0.7118338779224999,-1.6540400282830654,-0.7907645623597197
1.5549999999999395,-1.5941060429289269,-1.6801453314116306,-0.4629601519829904,0.7090148459945202,1.6537159218316646,0.7912973685907271,1.6344611306920234,1.6584236977647695,0.4382234962889222,-0.711808460630667,-1.654004246340259,-0.7908620024352915
1.5559999999999394,-1.5933942498692055,-1.6784913521919718,-0.4621692456969643,0.7089832629140633,1.6536613364952393,0.791383614817472,1.633749337632302,1.6567697185451107,0.43743259000289614,-0.7117768775502101,-1.6539496610038338,-0.7909482486620364
1.5569999999999393,-1.5926824938921875,-1.6768374348573647,-0.46137825985322645,0.7089391019926895,1.653595300949681,0.7914566225692571,1.633037581655284,1.6551158012105036,0.43664160415915826,-0.7117327166288363,-1.6538836254582756,-0.7910212564138215
1.5579999999999392,-1.5919707811478099,-1.6751835799473014,-0.4605872147299288,0.7089008000459928,1.6535403684462686,0.7914985843919532,1.6323258689109064,1.6534619463004403,0.4358505590358606,-0.7116944146821396,-1.6538286929548631,-0.7910632182365176
1.558999999999939,-1.591259101789564,-1.6735297826705302,-0.4597961300043372,0.7088723223243875,1.653474937087189,0.7915433070962756,1.6316141895526606,1.6518081490236691,0.43505947431026903,-0.7116659369605343,-1.6537632615957836,-0.79110794094084
1.559999999999939,-1.5905474492427827,-1.6718760551280218,-0.45900500293181945,0.7088455563946201,1.6534026480248516,0.7915795297547223,1.6309025370058792,1.6501544214811608,0.43426834723775126,-0.7116391710307669,-1.653690972533446,-0.7911441635992867
1.5609999999999389,-1.5898358194721358,-1.6702223977176318,-0.45821384823835687,0.7088287417977052,1.6533370288226636,0.791597310080652,1.6301909072352323,1.6485007640707707,0.4334771925442887,-0.711622356433852,-1.6536253533312582,-0.7911619439252164
1.5619999999999388,-1.5891242068342577,-1.668568796478564,-0.4574226808818286,0.7088081516005751,1.653292772664367,0.7916072175025533,1.6294792945973542,1.646847162831703,0.4326860251877604,-0.7116017662367219,-1.6535810971729614,-0.7911718513471176
1.5629999999999387,-1.5884126147944997,-1.6669152344812417,-0.456631501317847,0.7087892700143408,1.6532550946711122,0.7916242532413489,1.6287677025575962,1.6451936008343806,0.43189484562377883,-0.7115828846504876,-1.6535434191797067,-0.7911888870859133
1.5639999999999386,-1.5877010444613766,-1.6652617017983387,-0.45584029982246255,0.70876246792001,1.6532375436927784,0.7916511136718175,1.628056132224473,1.6435400681514776,0.43110364412839436,-0.7115560825561568,-1.653525868201373,-0.7912157475163819
1.5649999999999384,-1.5869895075718956,-1.6636081819018826,-0.4550490749009654,0.7087216099258372,1.6532260227922406,0.7916669237912743,1.627344595334992,1.6418865482550216,0.4303124192068972,-0.711515224561984,-1.6535143473008351,-0.7912315576358387
1.5659999999999383,-1.5862780172964608,-1.6619546799683922,-0.45425783252586144,0.7086700688572064,1.6531977635085242,0.7916906511955718,1.6266331050595573,1.640233046321531,0.42952117683179325,-0.7114636834933532,-1.6534860880171187,-0.7912552850401362
1.5669999999999382,-1.585566582317046,-1.6603012086312627,-0.4534665574813156,0.7086116037466547,1.6531688095206156,0.7917335965781745,1.6259216700801424,1.6385795749844017,0.4287299017872474,-0.7114052183828015,-1.6534571340292101,-0.791298230422739
1.567999999999938,-1.5848552087788021,-1.6586477660079346,-0.4526752268421832,0.7085472830296105,1.6531396346490723,0.7918030271374525,1.6252102965418986,1.6369261323610735,0.427938571148115,-0.7113408976657573,-1.6534279591576668,-0.7913676609820169
1.568999999999938,-1.5841438921265396,-1.656994355541112,-0.4518838251441587,0.7085029880441309,1.6531032369479224,0.7918696103436993,1.624498979889636,1.6352727218942509,0.4271471694500905,-0.7112966026802777,-1.653391561456517,-0.7914342441882637
1.569999999999938,-1.5834326111943515,-1.6553409974087834,-0.45109234975670454,0.7084738352897263,1.653029117201165,0.791956197728824,1.623787698957448,1.6336193637619223,0.42635569406263635,-0.7112674499258731,-1.6533174417097596,-0.7915208315733884
1.5709999999999378,-1.5827213471058479,-1.6536877107649723,-0.4503007853874603,0.7084721708793936,1.6529724685849057,0.7920423209361775,1.6230764348689444,1.6319660771181113,0.42556412969339213,-0.7112657855155404,-1.6532607930935002,-0.791606954780742
1.5719999999999377,-1.5820100738885592,-1.652034480785547,-0.44950913872588655,0.7084899004020957,1.6529083607557213,0.7921202968147861,1.6223651616516557,1.6303128471386859,0.42477248303181836,-0.7112835150382425,-1.6531966852643158,-0.7916849306593505
1.5729999999999376,-1.5812987820072368,-1.6503813107970804,-0.4487174216016481,0.7085056664574249,1.6528582670841565,0.7921816472387236,1.6216538697703333,1.6286596771502193,0.42398076590757994,-0.7112992810935717,-1.653146591592751,-0.791746281083288
1.5739999999999374,-1.5805874766103456,-1.6487281877818019,-0.4479256450750556,0.708517255204939,1.6528110252628443,0.7922426841366604,1.620942564373442,1.6270065541349408,0.4231889893809874,-0.7113108698410858,-1.6530993497714388,-0.7918073179812248
1.5749999999999373,-1.5798761543572781,-1.6470751194854507,-0.4471338055846183,0.708542975248163,1.6527452243479317,0.7923077215662734,1.6202312421203746,1.6253534858385896,0.4223971498905501,-0.7113365898843098,-1.6530335488565262,-0.7918723554108378
1.5759999999999372,-1.5791647975403682,-1.6454221171607917,-0.4463418978029853,0.7085863727848875,1.6526845373283146,0.79237985626967,1.6195198853034647,1.6237004835139306,0.4216052421089171,-0.7113799874210343,-1.652972861836909,-0.7919444901142344
1.5769999999999371,-1.5784533950583386,-1.6437691662321012,-0.44554991189269866,0.7086310229921355,1.6526444355462084,0.7924650539410041,1.618808482821435,1.6220475325852401,0.42081325619863047,-0.7114246376282823,-1.652932760054803,-0.7920296877855685
1.577999999999937,-1.5777419389923875,-1.6421162458866412,-0.4447578401884003,0.7086985141096638,1.6526224831833212,0.7925482079487631,1.618097026755484,1.62039461223978,0.4200211844943321,-0.7114921287458106,-1.6529108076919157,-0.7921128417933275
1.578999999999937,-1.5770304125490353,-1.640463346150642,-0.44396568082990145,0.7087662683932011,1.6525995725491973,0.792643932777377,1.6173855003121318,1.6187417125037808,0.41922902513583327,-0.7115598830293479,-1.6528878970577918,-0.7922085666219414
1.5799999999999368,-1.5763188206682754,-1.638810467110879,-0.4431734273207609,0.7088295419561723,1.6525833488015897,0.7927316863851462,1.616673908431372,1.6170888334640179,0.41843677162669274,-0.7116231565923191,-1.6528716733101843,-0.7922963202297106
1.5809999999999367,-1.5756071609639655,-1.6371575976007369,-0.4423810844429298,0.708905271854614,1.6525816237459399,0.7928266764204948,1.615962248727062,1.6154359639538758,0.4176444287488616,-0.7116988864907609,-1.6528699482545344,-0.7923913102650592
1.5819999999999366,-1.5748954234282364,-1.635504728584698,-0.44158866157827453,0.7089823029246536,1.6525790746733775,0.7928813474185166,1.615250511191333,1.613783094937837,0.41685200588420634,-0.7117759175608004,-1.652867399181972,-0.792445981263081
1.5829999999999365,-1.5741836076399331,-1.6338518621911553,-0.4407961991495454,0.7090627877544446,1.6525773690874948,0.7929109091840396,1.6145386954030296,1.6121302285442942,0.4160595434554772,-0.7118564023905914,-1.6528656935960893,-0.792475543028604
1.5839999999999363,-1.5734717129558915,-1.6321989934221794,-0.4400037099768151,0.7091381840459403,1.6525854073864206,0.7929384277492342,1.613826800718988,1.6104773597753184,0.4152670542827469,-0.7119317986820871,-1.652873731895015,-0.7925030615937986
1.5849999999999362,-1.5727597371184752,-1.6305461107838837,-0.4392111956040486,0.7092297220357361,1.652605191826449,0.7929597627446986,1.6131148248815717,1.6088244771370226,0.4144745399099804,-0.7120233366718829,-1.6528935163350436,-0.792524396589263
1.5859999999999361,-1.5720476698620955,-1.6288932061697816,-0.4384186650808518,0.7093157710208706,1.6526274973215014,0.7929700687684607,1.612402757625192,1.6071715725229205,0.4136820093867836,-0.7121093856570174,-1.6529158218300959,-0.792534702613025
1.586999999999936,-1.5713355215654188,-1.6272402795157288,-0.43762612354580244,0.7093919832846706,1.6526489739413104,0.7929850618148675,1.6116906093285153,1.6055186458688677,0.41288946785173425,-0.7121855979208174,-1.652937298449905,-0.7925496956594319
1.587999999999936,-1.5706232970978422,-1.6255873331229749,-0.4368335642319761,0.7094705058010599,1.6526663874209844,0.7930050286276908,1.6109783848609387,1.6038656994761138,0.4120969085379079,-0.7122641204372067,-1.6529547119295789,-0.7925696624722552
1.5889999999999358,-1.5699109993167881,-1.6239343691822266,-0.43604098738241875,0.7095348304811299,1.652685299943623,0.7930178234375825,1.6102660870798846,1.6022127355353655,0.41130433168835057,-0.7123284451172767,-1.6529736244522175,-0.7925824572821469
1.5899999999999357,-1.5691986414145462,-1.6222813828712093,-0.43524839553354666,0.7095931404593521,1.6527121742790054,0.7930385001279254,1.6095537291776427,1.6005597492243482,0.4105117398394785,-0.7123867550954989,-1.6530004987876,-0.7926031339724898
1.5909999999999356,-1.5684862273277724,-1.6206283647764925,-0.43445578593597584,0.709647042455202,1.6527490703215755,0.7930490179251269,1.608841315090869,1.5989067311296314,0.40971913024190765,-0.7124406570913489,-1.65303739483017,-0.7926136517696913
1.5919999999999355,-1.5677737561052036,-1.618975305592246,-0.433663175608888,0.7097101698010403,1.65279389393508,0.7930386804351197,1.6081288438683001,1.597253671945385,0.4089265199148198,-0.7125037844371871,-1.6530822184436744,-0.7926033142796841
1.5929999999999354,-1.567061218498979,-1.61732220708445,-0.4328705881148199,0.7097784424855219,1.652823100522418,0.7930026379507957,1.6074163062620754,1.5956005734375889,0.4081339324207517,-0.7125720571216687,-1.6531114250310126,-0.7925672717953601
1.5939999999999352,-1.5663486154126685,-1.6156690759270025,-0.43207803294984454,0.7098387893992221,1.6528659725890213,0.7929824835709914,1.606703703175765,1.5939474422801414,0.40734137725577635,-0.7126324040353689,-1.6531542970976159,-0.7925471174155558
1.5949999999999351,-1.5656359597739198,-1.6140159056475076,-0.43128549236161734,0.7098822170369956,1.652894358854351,0.7929701861911175,1.6059910475370163,1.5922942720006465,0.40654883666754915,-0.7126758316731424,-1.6531826833629455,-0.7925348200356819
1.595999999999935,-1.5649232713510601,-1.612362707017351,-0.4304929722259633,0.7099035982482809,1.6529280241890567,0.7929363604792709,1.6052783591141566,1.5906410733704899,0.4057563165318951,-0.7126972128844277,-1.6532163486976512,-0.7925009943238353
1.596999999999935,-1.5642105690316437,-1.610709474570188,-0.4297004854050417,0.7099119690929581,1.6529594109888326,0.7929104994201441,1.6045656567947402,1.588987840923327,0.4049638297109735,-0.7127055837291049,-1.653247735497427,-0.7924751332647085
1.5979999999999348,-1.5634978569489075,-1.6090562185541495,-0.4289080287534881,0.7099265835339278,1.6529724685038567,0.792870140685515,1.603852944712004,1.5873345849072884,0.4041713730594199,-0.7127201981700746,-1.6532607930124512,-0.7924347745300794
1.5989999999999347,-1.5627851253228797,-1.6074029504781706,-0.4281156186576646,0.7099510944546403,1.6529882874856883,0.7928193838808695,1.6031402130859762,1.5856813168313095,0.40337896296359643,-0.7127447090907871,-1.6532766119942828,-0.7923840177254339
1.5999999999999346,-1.5620723656469944,-1.605749661938455,-0.42732326513976,0.7099819689981992,1.653013838912597,0.7927561747063422,1.6024274534100909,1.584028028291594,0.4025866094456918,-0.712775583634346,-1.6533021634211915,-0.7923208085509066
1.6009999999999345,-1.5613595735153367,-1.6040963488017936,-0.42653097835739723,0.710015384461932,1.6530344602464249,0.7926874655809613,1.6017146612784332,1.5823747151549326,0.40179432266332904,-0.7128089990980788,-1.6533227847550194,-0.7922520994255257
1.6019999999999344,-1.5606467481891668,-1.6024430171241992,-0.425738762737301,0.7100477677521545,1.653051868375746,0.7926136102556202,1.6010018359522633,1.5807213834773381,0.4010021070432328,-0.7128413823883013,-1.6533401928843405,-0.7921782441001846
1.6029999999999343,-1.5599338941091734,-1.6007896773042833,-0.4249466206718231,0.7100714832797329,1.6530466784292437,0.7925418535767171,1.6002889818722699,1.5790680436574223,0.4002099649777549,-0.7128650979158797,-1.6533350029378382,-0.7921064874212815
1.6039999999999341,-1.5592210135527673,-1.5991363604525441,-0.4241545393033252,0.7101046197165971,1.65300370888194,0.7924968473660775,1.5995761013158638,1.577414726805683,0.399417883609257,-0.7128982343527439,-1.6532920333905345,-0.7920614812106419
1.604999999999934,-1.5585080993362328,-1.5974830926266195,-0.4233624918377091,0.7101357356601261,1.6529555993328346,0.7924717535394821,1.5988631870993293,1.5757614589797584,0.3986258361436409,-0.7129293502962729,-1.6532439238414292,-0.7920363873840465
1.605999999999934,-1.557795158812095,-1.5958298717933599,-0.4225704657529044,0.710156103000547,1.6529098240168933,0.7924515375815154,1.5981502465751916,1.5741082381464988,0.3978338100588362,-0.7129497176366938,-1.6531981485254879,-0.7920161714260798
1.6069999999999338,-1.557082196915205,-1.594176694597034,-0.42177846423764376,0.7101819535749496,1.652868786171096,0.7924198551620941,1.5974372846783016,1.5724550609501728,0.39704180854357557,-0.7129755682110964,-1.6531571106796905,-0.7919844890066585
1.6079999999999337,-1.5563692107961298,-1.5925235599232377,-0.420986496839661,0.710201494696583,1.6528227369654716,0.7923856421914447,1.5967242985592263,1.5708019262763766,0.3962498411455928,-0.7129951093327298,-1.653111061474066,-0.7919502760360091
1.6089999999999336,-1.555656214855401,-1.590870469299031,-0.42019455687510676,0.7101990779684779,1.6527834498612832,0.7923684259015096,1.5960113026184974,1.56914883565217,0.3954579011810386,-0.7129926926046247,-1.6530717743698777,-0.791933059746074
1.6099999999999335,-1.5549432215821033,-1.5892174270359238,-0.4194026321506924,0.7102021530492336,1.6527190969617007,0.7923510416695912,1.5952983093451998,1.5674957933890628,0.3946659764566242,-0.7129957676853804,-1.6530074214702952,-0.7919156755141556
1.6109999999999334,-1.5542302244855701,-1.5875644618629572,-0.41861072964118035,0.7102042275408363,1.6526308969253722,0.7923226526275441,1.5945853122486666,1.565842828216096,0.39387407394711216,-0.7129978421769831,-1.6529192214339667,-0.7918872864721085
1.6119999999999333,-1.5535172211443593,-1.5859115829413153,-0.4178188659043789,0.7102176014158705,1.6525531234978348,0.7922713910441613,1.5938723089074558,1.5641899492944542,0.3930822102103107,-0.7130112160520173,-1.6528414480064293,-0.7918360248887257
1.6129999999999332,-1.5528042050322057,-1.5842587800902346,-0.417027066342813,0.710225903906619,1.6524753684688416,0.7921940899281661,1.5931592927953022,1.5625371464433735,0.3922904106487448,-0.7130195185427658,-1.652763692977436,-0.7917587237727305
1.613999999999933,-1.5520911800098263,-1.5826060628769725,-0.41623535136303746,0.7102379597551594,1.6523787485920225,0.7921051504462279,1.5924462677729228,1.5608844292301114,0.3914986956689693,-0.7130315743913062,-1.652667073100617,-0.7916697842907923
1.614999999999933,-1.5513781379719487,-1.5809534440801307,-0.4154437188601891,0.7102608417681671,1.6522831279095045,0.792034546171316,1.5917332257350452,1.5592318104332696,0.3907070631661209,-0.7130544564043139,-1.652571452418099,-0.7915991800158804
1.6159999999999328,-1.5506650659399828,-1.5793009114593735,-0.41465214889938085,0.7102985706017539,1.6522097208710977,0.79197816090482,1.5910201537030793,1.5575792778125124,0.38991549320531266,-0.7130921852379007,-1.6524980453796922,-0.7915427947493844
1.6169999999999327,-1.5499519569921218,-1.5776484412555725,-0.41386063297305853,0.7103304002204606,1.652157404702194,0.7919245741154197,1.5903070447552183,1.5559268076087114,0.38912397727899034,-0.7131240148566074,-1.6524457292107886,-0.7914892079599841
1.6179999999999326,-1.5492388142552753,-1.57599601800374,-0.4130691668869332,0.7103696710583304,1.6521134485310716,0.7918801301765832,1.5895939020183718,1.554274384356879,0.388332511192865,-0.7131632856944772,-1.652401773039666,-0.7914447640211476
1.6189999999999325,-1.5485256278494117,-1.5743436216475624,-0.41227773868603695,0.710417196375986,1.6521106455016,0.7918493845040684,1.5888807156125082,1.5526219880007013,0.38754108299196877,-0.7132108110121328,-1.6523989700101944,-0.7914140183486328
1.6199999999999324,-1.5478123941695565,-1.5726912195195226,-0.4114863227330491,0.7104621656151482,1.6521172332919718,0.7918613141371924,1.588167481932653,1.5509695858726615,0.3867496670389809,-0.713255780251295,-1.6524055578005663,-0.7914259479817568
1.6209999999999323,-1.5470991198910133,-1.5710388056095148,-0.41069489590497754,0.7104973608776944,1.6521363992916691,0.7918585178831081,1.5874542076541098,1.5493171719626537,0.38595824021090935,-0.7132909755138412,-1.6524247238002636,-0.7914231517276725
1.6219999999999322,-1.5463858156338606,-1.5693863656270735,-0.40990347744188765,0.7105222162372025,1.6521691391246436,0.7918486356731126,1.586740903396957,1.5476647319802124,0.38516682174781947,-0.7133158308733493,-1.652457463633238,-0.791413269517677
1.622999999999932,-1.5456724927824412,-1.5677338986236968,-0.40911207850376075,0.7105339806596521,1.652184248495546,0.7918154053862316,1.5860275805455377,1.5460122649768357,0.38437542280969256,-0.7133275952957989,-1.6524725730041405,-0.791380039230796
1.623999999999932,-1.544959158726768,-1.5660814159875849,-0.40832072253732277,0.7105477591500562,1.6522066216668876,0.7917646739646244,1.5853142464898644,1.5443597823407238,0.3835840668432546,-0.713341373786203,-1.652494946175482,-0.7913293078091888
1.6249999999999318,-1.5442458237527472,-1.5644289103209532,-0.4075294196403292,0.7105281010285415,1.6522272680483912,0.7917119776246876,1.5846009115158437,1.5427072766740921,0.382792763946261,-0.7133217156646883,-1.6525155925569857,-0.791276611469252
1.6259999999999317,-1.5435325125872046,-1.5627763838937831,-0.4067381628566352,0.7105083544274553,1.6522493915382335,0.7916755524540171,1.583887600350301,1.541054750246922,0.38200150716256703,-0.7133019690636021,-1.652537716046828,-0.7912401862985815
1.6269999999999316,-1.5428192240083043,-1.5611238336598028,-0.405946944996885,0.7104794771097992,1.6522750423161092,0.7916280359839939,1.5831743117714008,1.5394022000129417,0.3812102893028168,-0.713273091745946,-1.6525633668247037,-0.7911926698285583
1.6279999999999315,-1.5421059695756927,-1.5594712648016578,-0.4051557731474277,0.7104405727555355,1.6522822043411864,0.7915885816788906,1.5824610573387892,1.5377496311547967,0.3804191174533595,-0.7132341873916823,-1.652570528849781,-0.791153215523455
1.6289999999999314,-1.5413927715393907,-1.5578186889376775,-0.40436463936388056,0.7103603180405937,1.6522947070745224,0.7915493199101961,1.5817478593024872,1.5360970552908164,0.3796279836698124,-0.7131539326767405,-1.652583031583117,-0.7911139537547605
1.6299999999999313,-1.5406796623375136,-1.5561660988605848,-0.4035735391169047,0.7102705426043554,1.6523087370281992,0.7915249693630589,1.5810347501006101,1.5344444652137237,0.3788368834228365,-0.7130641572405022,-1.6525970615367938,-0.7910896032076233
1.6309999999999312,-1.539966633854247,-1.5545135046150205,-0.4027824698880039,0.7102038793556936,1.6522982054971578,0.7914793569608983,1.5803217216173435,1.5327918709681594,0.37804581419393574,-0.7129974939918404,-1.6525865300057523,-0.7910439908054627
1.631999999999931,-1.5392536642518566,-1.5528609280428882,-0.40199145022037386,0.7101496446212514,1.6522771687677416,0.7914311695441794,1.579608752014953,1.5311392943960271,0.37725479452630567,-0.7129432592573982,-1.652565493276336,-0.7909958033887438
1.632999999999931,-1.5385407490330338,-1.55120836504273,-0.401200473390138,0.7100927148805655,1.652276475350013,0.7913956700434496,1.5788958367961303,1.5294867313958689,0.3764638176960698,-0.7128863295167123,-1.6525647998586075,-0.790960303888014
1.6339999999999308,-1.5378278964025522,-1.549555798806581,-0.4004095259906131,0.710022911956743,1.6522791663896963,0.7913716737987759,1.5781829841656487,1.5278341651597198,0.3756728702965449,-0.7128165265928899,-1.6525674908982908,-0.7909363076433403
1.6349999999999307,-1.5371151191243004,-1.5479032327502915,-0.3996185974494421,0.7099428430088904,1.6522749526709195,0.7913578051031794,1.577470206887397,1.5261815991034304,0.3748819417553739,-0.7127364576450372,-1.652563277179514,-0.7909224389477438
1.6359999999999306,-1.5364024239541694,-1.5462506658562605,-0.3988276892198364,0.7098600342884132,1.6522853847165317,0.7913253338958934,1.5767575117172659,1.5245290322093994,0.3740910335257682,-0.71265364892456,-1.6525737092251263,-0.7908899677404578
1.6369999999999305,-1.5356898060929909,-1.5445980910071506,-0.3980368117857949,0.7097913251843799,1.6522848268782915,0.7913031322769202,1.5760448938560874,1.5228764573602895,0.37330015609172673,-0.7125849398205267,-1.652573151386886,-0.7908677661214846
1.6379999999999304,-1.5349772513247848,-1.5429455154513037,-0.3972459513008652,0.709732356513684,1.6522916869531334,0.7912897645752989,1.5753323390878813,1.5212238818044426,0.372509295606797,-0.7125259711498309,-1.652580011461728,-0.7908543984198633
1.6389999999999303,-1.5342647454252984,-1.5412929243897162,-0.3964551121771916,0.7096965753590991,1.6523170847829545,0.7912546220054559,1.574619833188395,1.5195712907428551,0.3717184564831234,-0.7124901899952459,-1.652605409291549,-0.7908192558500203
1.6399999999999302,-1.5335522680540605,-1.539640307901718,-0.39566429024109234,0.7096723830563684,1.652337607191036,0.7912712585319744,1.573907355817157,1.517918674254857,0.37092763454702415,-0.7124659976925152,-1.6526259316996306,-0.7908358923765388
1.64099999999993,-1.5328398113136843,-1.5379876758042796,-0.3948734351944094,0.709654926390054,1.6523482998060175,0.7913121677401991,1.5731948990767808,1.5162660421574186,0.3701367795003412,-0.7124485410262008,-1.652636624314612,-0.7908768015847635
1.64199999999993,-1.5321273751655928,-1.536335035739513,-0.3940825250674516,0.7096280438156375,1.6523546373577274,0.7913846053594533,1.5724824629286893,1.5146134020926518,0.36934586937338343,-0.7124216584517843,-1.6526429618663219,-0.7909492392040177
1.6429999999999298,-1.5314149664743641,-1.5346823833132395,-0.39329153454335963,0.7096028704084554,1.652376849821954,0.79146826270888,1.5717700542374606,1.5129607496663784,0.36855487884929145,-0.7123964850446022,-1.6526651743305485,-0.7910328965534444
1.6439999999999297,-1.5307025847746805,-1.533029707949581,-0.3925004647506928,0.7095720101594185,1.6523959494681937,0.7915393180888385,1.571057672537777,1.5113080743027199,0.3677638090566246,-0.7123656247955653,-1.6526842739767882,-0.7911039519334029
1.6449999999999296,-1.5299902376597325,-1.5313770127618374,-0.3917093287404269,0.70953377300314,1.6524187789414777,0.7916023855247439,1.570345325422829,1.5096553791149763,0.3669726730463587,-0.7123273876392868,-1.6527071034500722,-0.7911670193693083
1.6459999999999295,-1.5292779271001242,-1.529724297456152,-0.39091813019459964,0.7095015665018227,1.6524333268512037,0.7916656986205814,1.5696330148632207,1.508002663809291,0.36618147450053146,-0.7122951811379695,-1.6527216513597982,-0.7912303324651458
1.6469999999999294,-1.5285656459371029,-1.5280715775013485,-0.3901268715816316,0.7094742104642426,1.6524259130193157,0.791720508092672,1.5689207337001994,1.5063499438544874,0.36539021588756343,-0.7122678251003894,-1.6527142375279102,-0.7912851419372364
1.6479999999999293,-1.5278533929183709,-1.5264188738451845,-0.38933555667244696,0.709443863606073,1.6524023183691545,0.7917816632907158,1.5682084806814673,1.5046972401983234,0.36459890097837877,-0.7122374782422198,-1.652690642877749,-0.7913462971352802
1.6489999999999292,-1.527141174532889,-1.5247662016267882,-0.3885441839068229,0.7094039021159397,1.6523627642666354,0.7918321419316524,1.5674962622959854,1.5030445679799271,0.3638075282127547,-0.7121975167520865,-1.65265108877523,-0.7913967757762168
